date,plant_code,plant_name,shift,total,fail_count,yield_rate,avg_temp,avg_humidity,avg_takt
2023-08-20,HWS,화성공장,B,262,10,96.18,23.26297709923664,44.27290076335878,2.796412213740458
2023-08-20,HWS,화성공장,C,32,3,90.62,22.109375,44.965625,2.788125
2023-08-20,ULN,울산공장,A,884,36,95.93,23.069457013574663,44.7802036199095,2.7929298642533933
2023-08-20,ULN,울산공장,B,859,33,96.16,23.077066356228173,45.183119906868455,2.7850291036088475
2023-08-20,ULN,울산공장,C,107,8,92.52,22.403738317757007,45.35700934579439,2.8028037383177566
2023-08-21,ASN,아산공장,A,453,18,96.03,23.375275938189844,45.14547461368654,2.789448123620309
2023-08-21,ASN,아산공장,B,478,20,95.82,22.964435146443513,45.40502092050209,2.758493723849372
2023-08-21,ASN,아산공장,C,56,1,98.21,22.62142857142857,43.09285714285714,2.9041071428571428
2023-08-21,GWJ,광주공장,A,273,8,97.07,22.965567765567766,45.53663003663004,2.7945787545787546
2023-08-21,GWJ,광주공장,B,281,13,95.37,23.23843416370107,45.07580071174377,2.800960854092527
2023-08-21,GWJ,광주공장,C,35,1,97.14,23.042857142857144,43.26,2.8811428571428572
2023-08-21,HWS,화성공장,A,275,13,95.27,22.895272727272726,45.13636363636363,2.8084727272727275
2023-08-21,HWS,화성공장,B,275,15,94.55,23.05818181818182,44.943636363636365,2.794836363636364
2023-08-21,HWS,화성공장,C,36,2,94.44,23.66111111111111,44.105555555555554,2.7872222222222223
2023-08-21,ULN,울산공장,A,836,45,94.62,23.08803827751196,44.24078947368422,2.7973444976076554
2023-08-21,ULN,울산공장,B,882,38,95.69,23.06020408163265,44.894444444444446,2.77765306122449
2023-08-21,ULN,울산공장,C,120,6,95.0,23.073333333333334,45.145833333333336,2.8080833333333337
2023-08-22,ASN,아산공장,A,520,25,95.19,22.950961538461538,45.229615384615386,2.803403846153846
2023-08-22,ASN,아산공장,B,452,12,97.35,22.864823008849555,44.92256637168141,2.799646017699115
2023-08-22,ASN,아산공장,C,64,2,96.88,22.7828125,44.8890625,2.79796875
2023-08-22,GWJ,광주공장,A,290,13,95.52,23.12,44.78896551724138,2.783931034482759
2023-08-22,GWJ,광주공장,B,287,12,95.82,22.8595818815331,44.50383275261324,2.80205574912892
2023-08-22,GWJ,광주공장,C,34,1,97.06,23.06764705882353,45.78235294117647,2.820588235294118
2023-08-22,HWS,화성공장,A,277,8,97.11,23.145848375451262,44.84584837545126,2.8141516245487366
2023-08-22,HWS,화성공장,B,274,13,95.26,22.893795620437956,45.20182481751824,2.8325547445255475
2023-08-22,HWS,화성공장,C,49,2,95.92,22.912244897959184,42.885714285714286,2.7873469387755105
2023-08-22,ULN,울산공장,A,888,26,97.07,23.055968468468468,45.3597972972973,2.807668918918919
2023-08-22,ULN,울산공장,B,854,36,95.78,22.817798594847776,45.07295081967214,2.801053864168618
2023-08-22,ULN,울산공장,C,95,7,92.63,23.244210526315786,45.88,2.8424210526315785
2023-08-23,ASN,아산공장,A,493,20,95.94,22.86389452332657,45.291886409736314,2.783975659229209
2023-08-23,ASN,아산공장,B,467,18,96.15,22.778586723768736,45.4676659528908,2.8045610278372592
2023-08-23,ASN,아산공장,C,65,6,90.77,23.54307692307692,43.849230769230765,2.7986153846153847
2023-08-23,GWJ,광주공장,A,264,15,94.32,22.92689393939394,45.34431818181818,2.7890530303030303
2023-08-23,GWJ,광주공장,B,255,7,97.25,23.185490196078433,44.0964705882353,2.755686274509804
2023-08-23,GWJ,광주공장,C,40,0,100.0,23.567500000000003,47.3,2.7822500000000003
2023-08-23,HWS,화성공장,A,264,4,98.48,23.06780303030303,45.25984848484848,2.8010227272727275
2023-08-23,HWS,화성공장,B,247,13,94.74,23.258704453441293,45.334817813765184,2.793643724696356
2023-08-23,HWS,화성공장,C,34,3,91.18,22.791176470588233,43.55588235294118,2.8708823529411767
2023-08-23,ULN,울산공장,A,817,32,96.08,23.034271725826194,45.00293757649939,2.7992288861689105
2023-08-23,ULN,울산공장,B,802,33,95.89,22.795012468827927,45.050374064837904,2.8059600997506235
2023-08-23,ULN,울산공장,C,103,5,95.15,22.608737864077668,44.00485436893204,2.816601941747573
2023-08-24,ASN,아산공장,A,481,27,94.39,23.099168399168402,45.701455301455304,2.815966735966736
2023-08-24,ASN,아산공장,B,464,17,96.34,23.067887931034484,44.69116379310345,2.8026939655172414
2023-08-24,ASN,아산공장,C,59,5,91.53,23.47457627118644,43.13050847457627,2.7608474576271185
2023-08-24,GWJ,광주공장,A,271,12,95.57,23.22140221402214,44.30553505535055,2.796568265682657
2023-08-24,GWJ,광주공장,B,297,19,93.6,23.234680134680133,45.0013468013468,2.787777777777778
2023-08-24,GWJ,광주공장,C,29,2,93.1,22.52758620689655,46.220689655172414,2.671724137931035
2023-08-24,HWS,화성공장,A,281,9,96.8,23.222419928825623,44.829181494661924,2.7836298932384342
2023-08-24,HWS,화성공장,B,291,9,96.91,23.0233676975945,45.87182130584193,2.7890034364261167
2023-08-24,HWS,화성공장,C,34,3,91.18,23.56764705882353,46.67352941176471,2.7238235294117645
2023-08-24,ULN,울산공장,A,791,43,94.56,22.796207332490518,44.848798988622,2.8189254108723136
2023-08-24,ULN,울산공장,B,852,22,97.42,23.238145539906107,45.199295774647894,2.8084154929577463
2023-08-24,ULN,울산공장,C,93,4,95.7,22.84731182795699,45.49784946236559,2.8230107526881723
2023-08-25,ASN,아산공장,A,442,22,95.02,22.999773755656108,45.63529411764706,2.7946153846153847
2023-08-25,ASN,아산공장,B,420,17,95.95,22.818333333333335,44.91833333333334,2.8195952380952383
2023-08-25,ASN,아산공장,C,52,7,86.54,22.946153846153848,46.215384615384615,2.9130769230769227
2023-08-25,GWJ,광주공장,A,280,13,95.36,23.055,45.316785714285714,2.8022142857142858
2023-08-25,GWJ,광주공장,B,249,8,96.79,23.336546184738957,44.63092369477912,2.7875903614457833
2023-08-25,GWJ,광주공장,C,33,2,93.94,22.25151515151515,43.54242424242425,2.735757575757576
2023-08-25,HWS,화성공장,A,254,7,97.24,23.019291338582676,45.02322834645669,2.774409448818898
2023-08-25,HWS,화성공장,B,253,8,96.84,22.92885375494071,44.45533596837945,2.834901185770751
2023-08-25,HWS,화성공장,C,28,1,96.43,22.75,46.04642857142857,2.753214285714286
2023-08-25,ULN,울산공장,A,889,38,95.73,23.133858267716537,45.17334083239595,2.7911923509561305
2023-08-25,ULN,울산공장,B,852,29,96.6,22.97230046948357,44.807981220657275,2.8100352112676057
2023-08-25,ULN,울산공장,C,106,7,93.4,22.923584905660377,43.94245283018868,2.780566037735849
2023-08-26,ASN,아산공장,A,457,25,94.53,22.791466083150986,44.91203501094092,2.808512035010941
2023-08-26,ASN,아산공장,B,455,25,94.51,23.01978021978022,45.50241758241758,2.7958681318681315
2023-08-26,ASN,아산공장,C,70,3,95.71,23.045714285714286,47.041428571428575,2.7997142857142854
2023-08-26,GWJ,광주공장,A,282,11,96.1,23.01950354609929,45.209219858156025,2.778439716312057
2023-08-26,GWJ,광주공장,B,306,13,95.75,23.22516339869281,44.85359477124183,2.7873202614379085
2023-08-26,GWJ,광주공장,C,32,0,100.0,23.340625,43.49375,2.7671875
2023-08-26,HWS,화성공장,A,299,13,95.65,22.92876254180602,45.80602006688963,2.7658193979933112
2023-08-26,HWS,화성공장,B,274,9,96.72,22.985401459854014,44.84890510948905,2.777153284671533
2023-08-26,HWS,화성공장,C,34,1,97.06,23.00294117647059,44.66764705882353,2.781470588235294
2023-08-26,ULN,울산공장,A,814,41,94.96,22.935749385749386,45.163390663390665,2.7943120393120395
2023-08-26,ULN,울산공장,B,894,34,96.2,23.115883668903802,45.31465324384788,2.8226398210290826
2023-08-26,ULN,울산공장,C,107,4,96.26,23.138317757009347,45.6822429906542,2.80607476635514
2023-08-27,ASN,아산공장,A,488,24,95.08,22.79487704918033,44.864754098360656,2.8051024590163935
2023-08-27,ASN,아산공장,B,470,29,93.83,22.924255319148937,44.84510638297873,2.817787234042553
2023-08-27,ASN,아산공장,C,69,3,95.65,23.005797101449275,45.90144927536232,2.807391304347826
2023-08-27,GWJ,광주공장,A,282,14,95.04,23.0,44.4113475177305,2.8038297872340423
2023-08-27,GWJ,광주공장,B,308,12,96.1,23.073701298701298,45.17272727272727,2.8131818181818184
2023-08-27,GWJ,광주공장,C,25,0,100.0,23.276,44.632,2.9256
2023-08-27,HWS,화성공장,A,293,11,96.25,22.867918088737202,45.087713310580206,2.8202047781569966
2023-08-27,HWS,화성공장,B,296,8,97.3,23.176013513513514,45.108445945945945,2.802668918918919
2023-08-27,HWS,화성공장,C,41,2,95.12,23.597560975609756,45.16341463414634,2.7895121951219513
2023-08-27,ULN,울산공장,A,809,34,95.8,23.048454882571075,45.168726823238565,2.814091470951792
2023-08-27,ULN,울산공장,B,858,35,95.92,22.954195804195805,44.92960372960373,2.8048368298368302
2023-08-27,ULN,울산공장,C,98,5,94.9,23.236734693877548,45.963265306122445,2.770102040816327
2023-08-28,ASN,아산공장,A,444,16,96.4,23.221396396396393,45.31936936936937,2.823536036036036
2023-08-28,ASN,아산공장,B,460,15,96.74,23.12108695652174,45.42217391304348,2.806304347826087
2023-08-28,ASN,아산공장,C,51,1,98.04,23.335294117647056,43.596078431372554,2.75921568627451
2023-08-28,GWJ,광주공장,A,279,8,97.13,23.04336917562724,45.028673835125446,2.813440860215054
2023-08-28,GWJ,광주공장,B,281,6,97.86,22.759430604982207,45.46832740213523,2.789750889679715
2023-08-28,GWJ,광주공장,C,31,2,93.55,22.980645161290322,42.97741935483871,2.7600000000000002
2023-08-28,HWS,화성공장,A,277,12,95.67,23.254873646209386,45.410830324909746,2.7917689530685923
2023-08-28,HWS,화성공장,B,284,12,95.77,22.94119718309859,45.14542253521127,2.7676760563380283
2023-08-28,HWS,화성공장,C,29,2,93.1,23.75172413793103,44.54482758620689,2.8355172413793106
2023-08-28,ULN,울산공장,A,808,40,95.05,22.978836633663366,45.34096534653465,2.8075123762376237
2023-08-28,ULN,울산공장,B,882,39,95.58,23.019387755102038,45.46666666666667,2.8033673469387757
2023-08-28,ULN,울산공장,C,101,5,95.05,22.91881188118812,44.6960396039604,2.7983168316831684
2023-08-29,ASN,아산공장,A,453,21,95.36,22.81788079470199,45.20816777041942,2.8041721854304633
2023-08-29,ASN,아산공장,B,452,23,94.91,22.849557522123895,45.53650442477876,2.8182079646017697
2023-08-29,ASN,아산공장,C,57,0,100.0,23.27719298245614,44.90877192982457,2.8033333333333332
2023-08-29,GWJ,광주공장,A,269,9,96.65,22.984386617100373,44.44386617100372,2.7841263940520444
2023-08-29,GWJ,광주공장,B,264,14,94.7,23.03371212121212,44.400757575757574,2.8243939393939392
2023-08-29,GWJ,광주공장,C,27,1,96.3,23.0,43.025925925925925,2.722592592592593
2023-08-29,HWS,화성공장,A,262,13,95.04,22.99885496183206,44.424809160305344,2.7858396946564885
2023-08-29,HWS,화성공장,B,289,15,94.81,23.024913494809688,45.45536332179931,2.7890657439446365
2023-08-29,HWS,화성공장,C,31,0,100.0,23.103225806451615,47.82258064516129,2.8390322580645164
2023-08-29,ULN,울산공장,A,873,30,96.56,23.079839633447882,45.128865979381445,2.8005612829324167
2023-08-29,ULN,울산공장,B,826,27,96.73,23.033535108958837,44.58474576271186,2.8253389830508473
2023-08-29,ULN,울산공장,C,130,8,93.85,22.736923076923077,46.14076923076923,2.798230769230769
2023-08-30,ASN,아산공장,A,454,20,95.59,23.154405286343614,45.019823788546255,2.772444933920705
2023-08-30,ASN,아산공장,B,487,17,96.51,22.8782340862423,44.95379876796714,2.8091786447638603
2023-08-30,ASN,아산공장,C,62,4,93.55,22.77741935483871,43.54032258064516,2.8393548387096774
2023-08-30,GWJ,광주공장,A,270,16,94.07,22.964444444444442,46.01592592592592,2.8146666666666667
2023-08-30,GWJ,광주공장,B,280,11,96.07,22.877857142857142,45.43821428571429,2.7855357142857144
2023-08-30,GWJ,광주공장,C,36,4,88.89,22.383333333333333,41.65277777777778,2.788333333333333
2023-08-30,HWS,화성공장,A,275,11,96.0,22.79090909090909,44.502909090909085,2.7830909090909093
2023-08-30,HWS,화성공장,B,291,13,95.53,23.002061855670103,45.386941580756016,2.768109965635739
2023-08-30,HWS,화성공장,C,29,3,89.66,22.7551724137931,45.38965517241379,2.7344827586206897
2023-08-30,ULN,울산공장,A,798,26,96.74,22.76002506265664,45.21228070175439,2.8195739348370927
2023-08-30,ULN,울산공장,B,831,35,95.79,23.01997593261131,45.018170878459685,2.8039831528279184
2023-08-30,ULN,울산공장,C,113,9,92.04,22.984070796460177,43.92920353982301,2.781858407079646
2023-08-31,ASN,아산공장,A,447,16,96.42,23.14608501118568,44.54407158836689,2.7761521252796424
2023-08-31,ASN,아산공장,B,474,16,96.62,23.27763713080169,44.99029535864979,2.797067510548523
2023-08-31,ASN,아산공장,C,60,2,96.67,22.69,46.26833333333333,2.7663333333333333
2023-08-31,GWJ,광주공장,A,272,17,93.75,23.225367647058825,45.163970588235294,2.7882720588235292
2023-08-31,GWJ,광주공장,B,281,8,97.15,22.6576512455516,44.739145907473315,2.810284697508897
2023-08-31,GWJ,광주공장,C,28,2,92.86,23.417857142857144,45.300000000000004,2.9203571428571427
2023-08-31,HWS,화성공장,A,296,11,96.28,22.86993243243243,44.711824324324326,2.7624662162162164
2023-08-31,HWS,화성공장,B,277,13,95.31,23.087725631768954,44.564981949458485,2.7906137184115525
2023-08-31,HWS,화성공장,C,30,2,93.33,22.486666666666668,43.02333333333333,2.731333333333333
2023-08-31,ULN,울산공장,A,864,35,95.95,23.094328703703702,44.872569444444444,2.800451388888889
2023-08-31,ULN,울산공장,B,821,26,96.83,23.025943970767354,44.72119366626065,2.8108769792935444
2023-08-31,ULN,울산공장,C,110,7,93.64,22.853636363636365,45.14363636363637,2.8075454545454543
2023-09-01,ASN,아산공장,A,497,28,94.37,22.920321931589537,44.72796780684104,2.8027162977867204
2023-09-01,ASN,아산공장,B,437,13,97.03,22.97482837528604,44.47711670480549,2.818993135011442
2023-09-01,ASN,아산공장,C,55,2,96.36,22.345454545454544,45.2490909090909,2.8574545454545452
2023-09-01,GWJ,광주공장,A,264,6,97.73,23.007954545454545,45.52727272727273,2.824242424242424
2023-09-01,GWJ,광주공장,B,300,18,94.0,23.003,45.292,2.7841666666666667
2023-09-01,GWJ,광주공장,C,26,1,96.15,22.58076923076923,44.86538461538461,2.815
2023-09-01,HWS,화성공장,A,276,9,96.74,23.671014492753624,44.827536231884054,2.8065217391304347
2023-09-01,HWS,화성공장,B,272,8,97.06,23.163235294117644,45.60036764705882,2.8275
2023-09-01,HWS,화성공장,C,36,5,86.11,23.380555555555556,44.736111111111114,2.7672222222222222
2023-09-01,ULN,울산공장,A,840,31,96.31,22.93619047619048,44.79547619047619,2.8053452380952377
2023-09-01,ULN,울산공장,B,849,25,97.06,22.987279151943465,45.13085983510012,2.8067491166077736
2023-09-01,ULN,울산공장,C,89,6,93.26,22.967415730337077,44.59775280898876,2.7947191011235955
2023-09-02,ASN,아산공장,A,447,14,96.87,22.865548098434004,44.828859060402685,2.756599552572707
2023-09-02,ASN,아산공장,B,439,14,96.81,22.90615034168565,44.9617312072893,2.8034168564920274
2023-09-02,ASN,아산공장,C,49,1,97.96,22.832653061224487,43.66122448979592,2.786326530612245
2023-09-02,GWJ,광주공장,A,280,9,96.79,22.99535714285714,44.419642857142854,2.8056785714285715
2023-09-02,GWJ,광주공장,B,293,13,95.56,23.055972696245732,44.62491467576792,2.800887372013652
2023-09-02,GWJ,광주공장,C,32,0,100.0,22.665625,45.075,2.804375
2023-09-02,HWS,화성공장,A,282,12,95.74,23.04964539007092,45.36063829787234,2.8009574468085106
2023-09-02,HWS,화성공장,B,304,13,95.72,22.680592105263155,45.559868421052634,2.8295394736842105
2023-09-02,HWS,화성공장,C,44,1,97.73,23.175,44.04090909090909,2.7772727272727273
2023-09-02,ULN,울산공장,A,878,44,94.99,22.953189066059227,45.41947608200456,2.802619589977221
2023-09-02,ULN,울산공장,B,792,37,95.33,22.958838383838387,44.98964646464647,2.7933964646464644
2023-09-02,ULN,울산공장,C,88,4,95.45,23.10340909090909,44.25568181818182,2.805
2023-09-03,ASN,아산공장,A,464,24,94.83,22.988793103448273,44.74719827586207,2.8277801724137928
2023-09-03,ASN,아산공장,B,438,18,95.89,22.82922374429224,44.66301369863014,2.7967351598173518
2023-09-03,ASN,아산공장,C,56,2,96.43,23.224999999999998,44.808928571428574,2.8632142857142857
2023-09-03,GWJ,광주공장,A,267,6,97.75,22.882022471910112,45.16441947565543,2.7868913857677904
2023-09-03,GWJ,광주공장,B,294,13,95.58,22.87721088435374,44.637414965986395,2.8025850340136054
2023-09-03,GWJ,광주공장,C,29,0,100.0,21.920689655172417,44.841379310344834,2.7600000000000002
2023-09-03,HWS,화성공장,A,281,14,95.02,22.95800711743772,44.75587188612099,2.7760854092526692
2023-09-03,HWS,화성공장,B,296,7,97.64,22.90439189189189,44.894594594594594,2.8003716216216215
2023-09-03,HWS,화성공장,C,42,2,95.24,23.1,44.38809523809524,2.765952380952381
2023-09-03,ULN,울산공장,A,843,30,96.44,22.96417556346382,44.845314353499404,2.7808422301304865
2023-09-03,ULN,울산공장,B,800,30,96.25,23.18625,45.507625,2.7930624999999996
2023-09-03,ULN,울산공장,C,98,5,94.9,23.266326530612243,45.614285714285714,2.7966326530612244
2023-09-04,ASN,아산공장,A,482,16,96.68,22.965145228215768,45.05228215767635,2.8060373443983404
2023-09-04,ASN,아산공장,B,474,24,94.94,22.973628691983123,44.449367088607595,2.798059071729958
2023-09-04,ASN,아산공장,C,59,6,89.83,23.332203389830507,46.4,2.856101694915254
2023-09-04,GWJ,광주공장,A,274,12,95.62,23.025912408759126,45.17846715328467,2.821204379562044
2023-09-04,GWJ,광주공장,B,286,11,96.15,22.85034965034965,44.78041958041958,2.8234965034965036
2023-09-04,GWJ,광주공장,C,39,2,94.87,22.474358974358974,43.41282051282051,2.743846153846154
2023-09-04,HWS,화성공장,A,312,11,96.47,23.42852564102564,44.73621794871795,2.8325961538461537
2023-09-04,HWS,화성공장,B,301,14,95.35,22.666777408637873,44.80365448504983,2.8282392026578074
2023-09-04,HWS,화성공장,C,40,3,92.5,22.915,46.3125,2.8142500000000004
2023-09-04,ULN,울산공장,A,862,42,95.13,22.895011600928076,44.46450116009281,2.806183294663573
2023-09-04,ULN,울산공장,B,876,45,94.86,22.959817351598172,44.63652968036529,2.7903995433789954
2023-09-04,ULN,울산공장,C,113,7,93.81,22.786725663716815,45.89734513274336,2.7599115044247786
2023-09-05,ASN,아산공장,A,484,20,95.87,23.290289256198346,44.750826446280996,2.795309917355372
2023-09-05,ASN,아산공장,B,468,20,95.73,22.798076923076923,44.968803418803425,2.7958333333333334
2023-09-05,ASN,아산공장,C,56,5,91.07,22.823214285714283,45.32857142857143,2.7880357142857144
2023-09-05,GWJ,광주공장,A,276,8,97.1,22.83804347826087,45.60398550724638,2.783297101449276
